"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv0040c",1709.80501296929,-1.18204208828172,0.107671796488386,4.42029116780932e-29,1.42922747759168e-27
"Rv0041",2767.1718735221,0.0555675979623124,0.047062904304671,0.231391007146678,0.296469727906682
"Rv0042c",554.37160130603,-0.442882973639922,0.0752383057691387,1.44750434996594e-09,7.87513652505409e-09
"Rv0043c",438.746118117452,-0.0285101241601881,0.0916109560779485,0.745073428723857,0.795264902317439
"Rv0044c",551.417529066491,-0.230835679757054,0.10111640995496,0.0159043407312421,0.0280868397371891
"Rv0045c",817.839209459023,-0.0907846757921431,0.0754711765078881,0.218751673245551,0.282184691695606
"Rv0046c",5584.9959208861,-0.364131876793663,0.0893496635473696,2.29936169157097e-05,6.83450033436303e-05
"Rv0047c",1179.46210093994,-0.37044915375037,0.109477299933851,0.000326166374341139,0.000789028996809435
"Rv0048c",538.471172974895,-0.110195497662791,0.0797617015629143,0.151543100318273,0.206611899199785
"Rv0049",898.661618567328,0.186974504905406,0.0837413742690038,0.0207363089262087,0.0358402001736341
"Rv0050",7306.0661961897,0.275896323946953,0.0548503169452945,3.26834478429996e-07,1.29464215210766e-06
"Rv0051",2258.55790529971,0.305734263293566,0.072415235571527,1.42841361931081e-05,4.40372167751867e-05
"Rv0052",387.049750103063,0.248111137951607,0.0945045574059427,0.00594292904454899,0.0114013645972848
"Rv0053",434.940438247457,0.121825870702498,0.141012456891037,0.341552916293744,0.415145460910825
"Rv0054",1218.45837981468,-0.236884636090192,0.0801928491692135,0.00230308059639098,0.00474577799577561
